price,bedrooms,sqft_living,floors
499950,3,1820,2
1.71E+06,5,4290,1
550000,4,2230,1
300000,4,2070,2
920000,3,2480,1
2.30E+06,4,4110,2
620000,4,2290,1.5
253500,3,1220,1
978000,4,2620,1.5
387500,4,3190,2
325000,3,850,1
568000,3,1740,3
525000,4,2140,2
560000,3,2070,2
394000,3,1680,2
484950,2,1000,1
1.30E+06,3,3340,1
315000,3,1260,2
590000,4,2430,1
106000,1,560,1
751000,3,3380,2
474000,2,1100,1
189000,2,1700,1
440500,3,1600,2
1.02E+06,3,2605,2
589000,2,1850,1
273000,3,1830,2
950000,3,3050,1
277700,2,1240,2
299900,3,2100,2
235000,3,1250,1
464000,2,1230,2
281000,3,1690,1
320000,3,1520,1.5
282000,4,1890,2
745000,4,1990,1
245000,3,1480,1
250000,3,1480,1
470000,3,2120,2
216650,3,1480,2
440000,3,1250,1
590000,4,2010,2
935000,5,3150,1
848000,3,3010,2
827500,5,3920,2
1.13E+06,6,2880,2
630000,2,2550,1
340000,5,1120,1.5
570000,4,3140,1
2.75E+06,4,4130,2
514500,4,2990,1
360000,2,1120,1
228900,4,1570,1
660000,3,2210,2
647000,4,2390,2
366000,3,1520,1
354000,5,1830,1
850000,4,2640,2
496700,3,1740,2
300000,3,1550,1
390000,3,1040,1
350000,3,1640,2
561000,3,1640,2
475000,3,1260,1
275000,3,1170,2
290000,3,1590,1
199000,3,1750,1
279900,4,1770,2
1.66E+06,4,3530,2
405000,3,2160,1
615000,4,2360,1
268000,3,1980,1
451000,4,1620,1.5
850000,2,2700,1
1.18E+06,5,3270,2
245000,2,870,1
450000,2,840,1
370350,3,1340,2
543000,3,1540,3
265000,2,1650,1
497000,3,2630,2
419000,4,1880,1
545800,4,1980,2
403000,3,1500,1
195000,3,1230,1.5
1.13E+06,4,2520,2
255000,5,1970,1
500000,2,1520,1
855000,4,2600,1
390000,4,2290,1.5
339000,3,1979,1
1.33E+06,4,2170,2
429900,4,1820,1
370900,3,1200,1
457500,3,1210,1
499000,4,1970,2
225000,2,1040,1
615000,3,1920,1
455000,2,1020,3
458000,3,1660,1
580000,3,1670,1
966000,5,3810,2
240000,4,2020,1
229050,1,420,1
328500,3,1390,3
319000,3,2010,1
650000,4,1820,1.5
398500,3,1630,2
250000,1,800,1
815000,3,2270,1
1.07E+06,3,2290,2
510000,3,2750,2
156000,2,590,1
254500,4,2570,2
760000,3,2050,1
210000,3,1610,2
349950,3,2140,2
676000,3,1730,2.5
475000,4,2440,2
880000,4,3220,1.5
1.21E+06,4,4330,2
420000,3,1780,1
607000,3,1230,1
475000,4,2160,2
395000,2,1400,1
650000,4,1900,1
625000,5,2910,1
849000,3,2960,2
429950,3,2010,1
825000,3,3760,2
505000,2,1020,1
265000,2,1290,2
283000,3,890,1
560000,3,1620,1
765000,4,3360,2
610000,5,2930,1
589000,3,2940,1
192500,3,1080,1.5
3.20E+06,3,4560,1
550000,3,1010,1
460000,2,1790,1.5
264500,4,2060,1
339000,3,1150,1
950000,4,4030,3
677500,3,2020,1
690000,4,2740,2
312000,4,1930,1
840000,5,2500,1
357500,3,2080,2
675000,3,1460,1
515000,3,3290,2
491234,4,1540,2
290000,3,1310,1
490000,4,2120,1
810000,4,2920,1
252000,3,1150,1
299999,3,2380,2
400000,3,2220,2
530000,5,3020,1.5
357000,3,2460,1
365000,3,1820,1
804000,4,2620,2
808250,3,1750,1
360000,4,2020,2
240000,3,1240,1
335000,2,1380,1
380000,3,1920,1
350000,3,1680,1
194000,3,1400,1
310000,3,1240,1
315000,3,1410,1
258950,3,1440,1
479000,2,1230,2
510000,5,1550,1
400000,3,1760,1
1.45E+06,4,5000,2
680000,5,2140,1.5
1.75E+06,6,3510,2.5
335000,3,2010,1
460000,5,3390,1
440000,4,2160,1
412250,2,1300,1
185000,3,1280,2
286500,3,1840,1
422000,4,3200,2
408000,3,2800,2
306500,2,1390,1
359900,4,2600,2
560000,3,1960,2
259875,3,1250,1
385000,3,1250,1
188000,1,550,1
1.14E+06,4,2500,1.5
255000,3,1250,1
1.19E+06,4,3020,2
635200,4,1640,1
355000,3,1870,2
544000,3,1760,3.5
402000,3,1320,2
575000,4,1430,1.5
216000,3,1580,1
1.20E+06,4,4170,2
850000,4,3090,2
238000,3,1020,2
625000,4,2180,1.5
1.11E+06,5,3350,2
820000,3,2510,2
355000,3,1880,1
495000,4,1810,1
1.30E+06,5,4170,2
398750,3,2230,2
835000,4,3650,2
705000,6,2830,1
625000,4,2120,2
550000,4,2090,2
540000,3,2600,1
519000,2,830,1
311000,4,1975,2
305000,4,1900,1
395000,4,2640,1.5
275000,4,1610,1
450000,3,1770,2
324000,2,1070,1
2.80E+06,5,4590,2
565000,4,1540,1.5
373000,4,1590,2
613000,2,1170,1.5
614000,4,2880,1
595000,4,2510,1
440000,2,1280,1
425000,3,1570,1
407000,2,740,1
472000,3,1740,1
472000,3,1180,3
1.25E+06,5,2960,1
412000,3,1880,1
717000,3,1150,1
425000,3,1320,1
299999,4,1640,1
254000,3,1470,1
178500,3,900,1
800000,3,1510,1
420000,3,1440,1
319900,2,1380,1
350000,2,1150,1
968000,6,3610,1
491000,3,1250,3
948000,3,3510,2
900000,3,2260,2
270000,3,2840,1
198000,3,1430,1
250000,2,1420,1
615000,4,2120,2
550000,3,2080,2
190000,2,1370,2
629000,4,1900,1
434000,3,1660,1
415885,3,1310,1
550000,3,1840,1
272000,1,1040,1
665000,3,2610,2
510000,3,1990,1
530000,3,3080,1
355000,3,1200,1
255000,4,1250,1
790000,4,2640,2
695000,5,1790,2
255000,2,1140,1
410000,3,1790,1.5
650000,4,1910,1
675000,4,1530,1.5
332888,2,1050,2
300000,3,1730,1
320000,4,1100,1
342500,5,2100,1
752875,4,2800,2
1.73E+06,5,5000,2
255000,1,880,1
244000,3,1470,2
1.42E+06,5,3950,2
218000,3,980,1
359000,4,2180,1.5
840000,4,3040,2
900000,5,4130,2
205000,4,1850,1.5
205000,3,1600,2
500000,2,2070,2
510000,4,3180,2
1.14E+06,6,6900,2
1.55E+06,4,2640,2
210000,3,1920,1
597500,3,2030,1
400000,2,1140,1.5
412000,3,1660,1
299950,2,1390,3
1.08E+06,4,2490,1.5
422500,4,2550,2
410000,3,1270,1
1.40E+06,4,2980,2
245000,3,1470,1
720000,4,3550,1.5
315000,2,780,1
191950,2,1390,2
455000,4,2440,2
523000,3,1260,1.5
250000,3,1640,2
294000,3,1670,1.5
490000,3,2380,1
310000,4,1030,1
265000,3,1560,1
402000,4,1640,1
705000,2,2200,1
589450,4,3190,2
219950,3,1200,1
750000,3,2250,2
478000,2,1960,1
170000,3,1250,1
489950,4,2640,1
1.37E+06,2,2460,1.5
319950,3,1700,2
208417,2,840,1
410000,4,1900,1
590000,4,2160,1
648000,3,1610,1
255000,3,1720,2
465000,4,2190,2
622000,4,3020,1
306000,3,1980,1
617000,3,1880,2
438750,3,1610,1
1.28E+06,4,3260,2
995000,5,3970,2
1.58E+06,4,4570,2
635000,5,2620,1.5
215000,3,1180,1
530000,3,1365,3
295000,2,720,1
245000,3,1350,1
400000,6,3060,1
303000,3,1850,2
330000,3,1320,1.5
700000,3,1990,2
126000,1,610,1
850000,4,2500,1.5
405000,3,1440,1
869900,6,2750,2
485000,3,1790,1
400000,2,1050,2
299950,3,1780,2
585000,4,2200,2
495000,4,1720,2
2.20E+06,5,5840,2
447000,3,1520,2
206000,3,1320,1
500000,3,1070,1
302500,4,1990,2
1.25E+06,4,4980,2
391000,2,890,1
250000,3,1440,2
435000,4,2440,2
160000,4,1800,1
451000,5,2260,1
206000,2,810,1
590000,4,2240,2
695000,3,4560,2
350000,3,1550,1
1.24E+06,5,3180,2
395000,6,2950,1
419000,5,2190,2
592350,2,1570,1
855000,5,3420,2
771000,4,2420,2
325000,3,1570,1
1.85E+06,5,3680,2
545000,4,1910,1
615000,3,1780,1
625500,2,2160,1
232000,3,1460,1
168000,3,1370,1
238000,3,1370,1
260000,3,1500,2
460000,3,1210,1
900000,3,2850,1
289950,3,1090,1
265000,3,1450,1
465000,4,1820,1
370000,3,1320,1
240000,2,1670,1
232000,4,1440,1
237502,3,980,1
1.28E+06,4,4340,2
957000,4,2860,1
218000,3,1140,1
205000,3,1120,1
350000,3,1460,2
256000,4,2050,2
275000,3,1250,1
372000,4,2520,2
688888,3,2580,1.5
170000,2,1200,2
530000,5,2140,1
905000,4,3440,2
365000,4,1800,1
312000,4,1790,1
400000,2,1250,1
278750,2,800,1
510000,3,1410,1
527700,2,1330,3
740000,4,2890,1.5
512000,4,2550,2
362000,5,2880,2
225000,3,660,1
491500,3,1470,2
429950,4,1700,1
375000,3,1040,1
199400,2,880,1
364900,4,2490,2
324950,3,1210,1
467000,5,2080,1
380000,3,1380,1
250000,3,1620,1
700000,4,1680,1.5
206990,3,1330,1
670000,3,1730,1
315000,2,790,1
319950,3,2240,2
419000,3,1500,1
205000,3,1800,1
335000,4,1980,2
397000,3,1340,1
370000,2,750,1
330000,4,1790,1
1.79E+06,4,5490,1
399000,3,1940,1
400000,4,2670,2
249900,3,1220,1
717000,3,1310,1
319000,4,1930,2
635000,4,2100,2
355000,3,1180,1
1.60E+06,5,4320,2
585000,4,3140,1
320000,3,2320,1
305495,3,2110,2
240000,4,1790,1
199950,5,1740,1
1.62E+06,4,3820,2
770000,3,2050,2
255000,4,1680,2
289000,4,1930,1
494500,4,3760,2
746000,3,2370,1
385000,4,2120,2
688100,4,2370,2
870300,4,2350,1.5
310000,3,1180,1.5
500000,3,2270,2
255000,3,1830,1
1.48E+06,3,3910,1
154500,3,890,1
425000,3,1820,1
700000,4,2440,2
410500,2,1110,1
432000,3,1870,1
530000,3,1240,1.5
465000,3,1560,1
498688,3,1910,2
573500,3,2200,1
349900,4,2530,2
220000,3,1130,1
260000,2,820,1
290000,2,960,1
615000,4,1980,1.5
730000,4,3370,2
1.95E+06,4,7420,2
332500,3,1800,2
650000,5,3990,2
1.40E+06,4,4070,3
465000,4,1640,1.5
690000,4,3730,2
289900,3,1220,1
1.62E+06,3,3490,2
339950,3,1730,2
367999,4,3430,1.5
380000,4,2320,2
440000,3,2030,1
975000,5,4850,2
309500,3,1340,1
350000,3,1130,1
215000,2,1180,2
254000,2,910,1
567000,3,1630,1.5
402000,2,710,2
365000,4,1520,1
625000,4,2820,2
432000,4,1970,1.5
335500,5,2240,1
672500,2,1860,1
336000,4,1780,1.5
294400,4,1788,2
541900,3,1880,2
505000,3,2300,1
255000,3,1610,2
435000,6,2270,1
636000,2,1230,1.5
655000,4,3420,2
280500,3,1670,1
520000,2,1120,1
354000,4,2580,2
810000,5,3847,1
400000,4,3630,1.5
879900,4,3580,1
1.29E+06,5,4050,2
902500,3,3240,2
900000,3,1540,1.5
419500,4,2550,2
685000,4,2340,1
429950,4,2320,2
464950,4,1640,2
239900,2,910,1
406250,4,2550,2
447000,4,2660,2
466800,3,1480,2
674000,4,2810,1
525000,1,830,1
674950,3,3510,2
374900,3,2480,2
1.44E+06,4,3720,2.5
559500,3,2150,2
522500,3,2370,2
1.13E+06,5,4310,2
498500,5,2990,2
571000,4,1350,1.5
543000,2,2370,1.5
271920,3,1410,1
104950,2,1170,1
485500,4,1800,2
1.21E+06,4,3650,2
260250,3,1490,1
875909,4,3610,2
455000,4,2050,1
309000,3,1092,1.5
229000,4,2010,1
250000,3,1680,2
600000,4,2510,1
535000,4,2280,2
571000,3,2510,2
1.03E+06,5,3190,1
600000,4,4690,2
469500,3,1850,1
1.15E+06,4,4160,2
785000,4,2220,1.5
872750,3,2870,2
900000,4,3950,1
350000,2,1740,1.5
2.58E+06,5,4780,1
940000,4,3160,1
185000,5,1990,1
850000,4,3920,2
201000,3,960,1
499000,2,1540,2
315000,4,1970,2
509950,3,1880,2
286300,3,2000,1
590000,3,1990,2
325000,4,1400,1.5
625000,4,3190,2
378000,3,1000,1
239950,3,1670,1
550000,4,2100,1
325000,2,1010,1
831000,4,2030,1.5
249000,3,1090,1
484000,4,2440,1
395000,4,2500,2
839900,4,3420,2
760000,4,2850,2
750000,4,2030,1.5
3.00E+06,5,4590,2
440000,3,2230,2
501000,2,1810,1
739000,6,4000,2
685650,3,1490,1
1.01E+06,4,4225,2
980000,4,2120,1.5
275000,3,1030,1
319950,4,2310,1
448500,3,1830,2
437000,5,2120,1.5
330000,4,2500,1
365000,3,2470,2
329000,2,940,1
681500,5,3260,1
566000,3,1660,1
897500,4,4370,2
738000,3,2620,2
185000,3,1500,1
445000,2,910,1
175000,3,1430,1
315000,2,900,1
445000,4,1250,1
1.40E+06,5,3850,1
832500,4,3450,2
771150,4,3950,2
225000,4,1950,1.5
389950,3,1700,2
435000,3,2370,2
845000,3,1600,2
1.30E+06,4,4060,2
350000,3,1322,2
250000,3,1140,1
370000,2,1280,2
750000,4,3080,2.5
439950,2,1210,1
395000,4,1950,1
375000,4,1450,1.5
263000,3,1590,2
185000,3,1240,1.5
500000,3,1440,1
920000,4,3470,2
936000,7,5100,2
1.50E+06,3,2430,1
1.10E+06,3,2420,1
247000,3,1510,1
289500,3,1200,1
432500,3,2240,2
680000,3,1870,1
589000,3,1110,1.5
756450,4,3210,1.5
536650,3,2090,1
540000,3,1320,2
385000,3,1340,1
485000,3,1020,1
240000,3,1220,1
415500,3,1220,1
550000,3,1390,1.5
1.26E+06,4,2970,2.5
430000,2,1440,2
415000,2,1550,1
365000,4,1904,2
257000,4,1400,2
420000,3,2140,2
338995,3,1320,1
615000,3,2620,1
312500,4,2300,2
513000,4,2000,2
857500,4,2960,2
1.06E+06,3,2700,1.5
585000,3,1740,1
350500,2,1770,1
215000,3,1290,1
440000,4,1450,1.5
270000,3,1420,1
385000,3,1330,1
688500,3,1760,1.5
700000,3,2010,1
585000,5,2560,1
401000,2,1260,2
655000,4,2420,1
317000,3,1010,1
500000,4,1770,1.5
314963,2,890,1
715000,3,1670,2
280000,3,1360,2
531000,3,2120,2
617000,3,1910,2
440000,4,1480,1.5
140000,3,1090,1
661000,4,1670,1
697000,4,1670,1
1.20E+06,5,3650,2
535000,4,1970,1
404500,2,1320,1.5
396500,3,1710,1
450000,3,1740,1
605000,3,2200,2
699000,3,2010,2
805000,3,3910,2
156000,1,470,1
595000,4,2330,1
285000,3,1930,1.5
725000,4,3270,2
216300,3,1650,2
410000,4,2220,1
597000,2,2470,1
325000,3,1300,1
355000,5,2530,1
338000,3,2400,1
210000,4,1500,2
423000,4,1700,1
249500,4,2120,1
325000,4,2240,2
257000,3,1540,1
550000,3,1890,1
490000,3,1260,2
299000,2,1160,2
295000,2,1300,1
630000,4,3220,2
320000,4,2020,1
1.11E+06,4,2990,1
398000,4,1420,1
218000,3,1020,1
590000,4,2400,2
1.60E+06,5,3640,2
348500,2,1550,2
592500,2,1870,1
505000,3,2340,2
1.43E+06,5,3350,2
502000,3,1710,1
257500,2,1180,1
405000,3,1600,1
427000,3,1300,1
290000,3,1040,1
222000,3,1220,1
315000,3,2240,2
371000,3,1420,1
279900,3,1580,1
250000,3,2390,1
599000,4,2260,2
267300,3,1890,1
585000,2,1830,1
350000,3,1000,1
506000,3,2180,1
400000,6,2320,2
151100,3,840,1
251000,3,840,1
555000,4,2350,1
467500,3,2040,1
479000,4,2370,2
247000,5,1590,1
299500,3,1380,1
306888,4,1940,1.5
675000,4,3320,2
577000,2,1090,1.5
219950,3,1650,1
375000,3,1110,1
650000,4,2110,1
975000,3,1850,1.5
229000,1,600,1
575000,5,2760,1.5
815000,4,2970,1
525000,3,2300,1
471000,3,2030,2
450000,4,2160,1
590000,3,1650,2
744000,4,3140,2
460000,4,2690,2
299000,5,1940,1
231000,4,1220,1.5
195000,3,1300,1
305000,3,1660,1
895000,4,3390,2
1.11E+06,4,2310,1
339000,2,950,1
885000,4,2400,1
375000,3,1780,1.5
367400,4,1280,1
700000,4,1930,1
667000,5,2560,1
200000,2,920,1
552775,3,1900,2
452000,3,2270,1
418000,3,2080,1
601500,3,1460,1
600000,3,1670,1
340000,4,2810,2
310000,3,2370,2
290000,2,1700,1
438000,2,1630,1
718000,4,2930,1
200000,2,860,1
479900,3,1980,1
400000,3,2080,2
219950,3,1060,1
300000,3,1590,2
437000,3,1980,1
350000,4,1720,1
626000,4,1350,1
490000,3,2080,2
289000,3,2090,2
595000,3,2030,2
676000,3,2680,1
389000,3,1820,1
240000,3,1300,1
382500,4,2210,2
511555,3,1400,1
710500,3,2040,1.5
429000,3,2420,2
170000,4,1920,1
2.14E+06,4,3860,1
480000,5,2760,1
1.67E+06,4,3450,2
225000,3,1040,1
615000,3,2220,1
438950,4,2470,2
242000,3,1300,1
560000,3,1960,1
857500,3,2040,2
685000,4,3030,2
486000,4,2260,2
749000,3,2670,2
260000,3,1520,2
1.02E+06,3,3610,1.5
565000,3,1130,1
355000,3,1480,2
775000,5,3540,2
335000,4,2100,1
1.30E+06,5,3366,2.5
545000,3,1810,1.5
540000,3,1680,1.5
687500,3,2450,1
115000,1,1150,1
227000,1,1150,1
870000,4,3240,2
1.19E+06,4,3480,1.5
375000,4,2800,2
902000,3,3240,1
269500,2,1480,1
570000,3,1700,1.5
359950,2,1240,1
1.45E+06,4,3720,2
615000,3,1910,2
250000,4,2120,1.5
530000,4,3020,2
474950,3,2250,1
490000,4,1650,2
210000,2,880,2
265500,3,1860,1
1.46E+06,5,3840,3
310000,4,2192,2
324500,3,1590,2
599000,4,3700,1
525000,4,3670,2
400000,3,1630,1
887500,3,4230,2
344000,2,1060,1.5
525000,3,2700,2
385000,3,2110,2
820000,4,3720,2
1.31E+06,4,3440,2
549000,4,2420,1
180000,3,1090,1.5
589000,4,2910,2
350000,3,1050,1
197400,3,1610,1
267000,3,1760,2
480000,3,1540,1
650000,4,2580,1
600000,2,1370,1.5
490000,2,1440,1
225000,3,1410,1
640000,3,1980,1
710000,3,2440,2
325000,3,1350,1
595000,3,3130,1
128750,3,880,1
465000,3,1920,1
710000,4,2700,1
605000,4,1670,1
994000,4,3470,2
489950,3,1820,2
365000,3,1310,1
359950,3,1790,1
495000,4,2460,2
255000,3,1060,1
330000,3,1340,1
450000,3,1480,1
655000,4,3500,2
485000,4,2910,1
375000,4,1940,1
570000,4,2280,2
350000,3,1190,3
550000,3,1260,1
513000,5,2270,1
450000,4,1990,1
432500,4,1500,1
432000,5,2060,1.5
480000,3,1950,2
402200,3,1790,1
650000,3,1520,1
1.20E+06,4,3240,2
312000,3,2440,1
610000,4,2220,1.5
823000,5,2640,1.5
471000,4,1450,1
481015,3,1550,2
1.96E+06,5,6200,3
624000,4,2810,1
480000,4,2080,1
815000,3,1370,1
1.65E+06,4,2920,1
180000,3,1000,1
156601,2,1210,1
374950,4,2790,2
368000,2,1660,1
550000,3,1650,2
198000,3,1300,1
345000,3,1090,1
1.71E+06,5,2660,1
185900,3,940,1
950000,3,2750,1
995000,4,3850,2
345000,2,860,1
741000,4,2070,1
737000,2,2290,1
668750,4,2340,1
575000,3,2680,1
280000,4,1710,1
583000,3,1800,1
196000,3,1510,1
349950,3,1700,2
429000,4,1350,1.5
270000,5,2140,1
385000,6,2700,1
535000,1,920,1
352500,3,1500,1
624000,3,1510,1
215000,5,1980,1.5
870000,4,4500,2
440000,4,3220,2
518000,2,1140,2
259500,3,1490,2
795127,4,4360,1
290000,3,960,1
385000,4,2253,2
259950,2,770,1
330000,2,1310,2
280000,3,980,1
595000,4,1820,2
925900,4,3980,2
499000,3,3010,2
325000,4,1830,2
895000,5,2550,1
162248,2,800,1
1.07E+06,3,2890,2
430000,3,1810,1
615500,3,1810,1
260000,3,940,1
295000,4,1810,1
1.19E+06,3,2550,2
749950,4,2370,2
175000,6,1370,1.5
415000,6,1370,1.5
190000,3,1200,1
625000,3,2100,1.5
420000,3,2020,2
339900,4,1570,1
160000,2,1140,1
353000,4,1830,2
390000,3,1010,1
675000,4,1770,1
400000,3,2120,2
1.34E+06,4,3190,2
1.65E+06,4,2780,1
1.00E+06,5,3350,2
850000,5,3450,1
275000,3,1060,1
450000,3,1670,2
305000,4,2251,1
643002,3,1770,1.5
468000,2,1510,1
324950,4,1770,2
290000,3,1260,1
488500,3,1710,1
367950,3,2290,1
285000,2,790,1
417000,3,1820,2
1.12E+06,4,3180,1
1.55E+06,4,5280,2
604000,3,3240,2
380000,3,2390,2
336500,4,2500,2
685000,4,2290,1.5
4.21E+06,5,7440,2
670000,3,1600,1
524000,2,1120,1.5
172000,3,1340,1
680000,6,1670,1
549900,4,2830,2
357000,4,2700,1
107000,3,910,1
232900,3,910,1
800000,4,2370,2
248500,2,880,2
670000,3,2050,1
207000,3,1180,1
164000,3,1070,1
570500,2,1380,2
599990,3,2680,1
395000,5,2100,1
979500,4,4133,2
207000,3,920,1
237000,3,920,1
650100,2,1750,1
385000,4,1950,1
335000,2,1660,2
347000,4,2670,2
204000,3,980,1
615000,4,1780,2
943500,3,2370,2
560000,3,1640,1
547500,4,2610,1
359500,4,2030,1
660000,3,2590,1
258000,3,1620,1
355000,3,2040,1
253500,2,810,1
422500,3,1270,1
239000,2,1470,1.5
628000,3,1720,1
352000,2,1320,1
311600,3,1358,3
235000,4,2070,1
870000,5,2910,2
190848,4,1370,1
570000,4,2340,1
661254,4,2290,1.5
575000,4,1650,1
230000,2,650,1
680000,3,2300,2
148000,1,620,1
244900,1,620,1
214950,3,1400,1
580000,3,1800,1
263000,3,1300,1
317000,5,2360,1
302000,4,3320,1
899000,3,1480,2
1.29E+06,3,2190,1
710000,3,3740,2.5
230000,3,1360,1
430000,3,1210,1
1.17E+06,5,4610,2
397000,3,860,1.5
595000,3,2250,2
485000,3,2030,1
755000,5,3260,1.5
185000,3,1840,1
340000,3,1840,1
236000,4,2000,2
550000,4,2810,2
680000,3,1780,1
630000,4,2540,2
560000,3,2340,1
385000,3,1480,1
280000,3,1358,3
225000,3,1750,1
610000,4,1830,2
592500,3,1170,1
750000,4,3170,2
164000,4,1530,2
320000,2,1100,1
544000,4,2030,2
344950,3,1870,1
539500,3,3080,2
420000,4,2480,1
305000,2,910,1
229000,2,810,1
1.07E+06,5,3990,2
397500,3,1430,3
540000,4,2190,2
650000,4,2290,2
1.90E+06,6,3020,2
649000,2,2260,2
287500,5,2020,1.5
815000,4,2620,1
795000,2,2830,2
502775,3,1700,1
222900,2,1110,1
399950,4,2150,1
728000,4,2650,2
850000,5,3870,2
525000,4,2530,2
257000,3,1450,1.5
433500,3,2200,2
314950,4,1890,1
500000,3,1530,1
300000,3,1590,1
645000,4,2690,2
222500,3,990,1
275000,3,1300,1
498000,3,1720,1.5
800000,3,2080,1
297000,3,1840,2
625000,5,4010,2
770000,4,3560,2
517000,3,1640,1.5
238000,1,530,1
234550,3,1990,1
230500,3,1690,1
585000,5,2670,1.5
733000,4,1930,1.5
357950,2,810,1
530000,3,1550,1
377500,4,2640,2
475000,4,2320,2
399000,3,2170,1
660000,3,2080,1
400000,5,2070,1
440000,2,800,1
366400,4,2040,1
627250,4,2830,2
375950,3,1480,1
162000,3,1810,1
780000,3,1970,2.5
705000,4,2650,1.5
450000,4,2820,1
311000,3,1400,1
485000,3,1580,2
485000,3,1800,2
725000,5,3360,2
185000,3,1510,1
1.89E+06,4,4285,2
260000,3,1610,2
356000,4,2470,2
225205,3,1200,1
445000,3,1260,1
356000,2,920,1
760250,5,2540,1
572000,2,1870,1
970000,3,3060,1.5
348450,4,1950,2
535500,3,1730,2
710000,5,2570,1
745000,3,1490,1
355000,4,2040,2
333000,4,2690,2
282000,3,1610,2
840500,3,2520,1.5
432000,3,1550,1
625000,3,1800,1
209977,3,1170,1
174000,2,900,1
740000,4,2800,1
518000,3,1830,1.5
539000,3,1380,1
575000,3,1990,1
530000,2,1170,2
242025,4,1400,1.5
1.03E+06,4,2620,1
230000,3,880,1
350000,4,2260,1
595000,3,1300,1
440000,3,1450,1
550000,3,1110,1
940000,4,1890,1
375000,3,1100,2
567500,2,1350,1
735000,3,3020,1
114000,2,730,1
608000,2,1390,1
442500,3,2710,1.5
381800,4,1530,1
330000,3,2170,1
90000,2,790,1
312000,2,1160,1
339000,3,1080,1
313000,3,2190,1
618080,3,2030,2
325000,3,2480,2
242000,4,2240,1
364000,2,1650,1
545000,3,1700,1.5
445000,3,2790,2
1.09E+06,4,3010,2
660000,4,2550,1
845000,4,2880,1
417000,4,2090,1
213800,2,740,1
400000,2,960,1
759950,4,2100,2
990000,4,2540,2
710000,3,1650,1
315000,1,770,1
515000,4,2280,1
638000,3,1660,1
370000,4,2020,1.5
184000,3,970,1
583800,3,2480,2
309500,3,1250,1
1.96E+06,4,4430,2
299000,1,740,1
215000,2,710,1
410000,4,1970,1
478000,2,820,1
431000,2,1000,1
635000,4,3080,2
648000,5,2410,2
640000,3,2370,2
932808,5,4690,2
835000,2,2280,1
469775,2,1530,1
587000,5,3610,2
677915,3,1740,1
1.08E+06,4,3600,1
671000,4,3130,1.5
695000,5,3940,2
205000,4,2200,1
350000,4,1510,1.5
360000,3,1560,2
313999,4,1870,2
300000,3,2070,1
452000,2,1660,1
495500,3,2010,1
288000,3,1410,1
227490,3,1820,1
470950,3,2560,2
735000,4,2450,2
730000,7,3110,1.5
412000,3,2210,2
589500,4,2630,2
291000,7,2350,1
1.30E+06,5,4450,2
190000,3,1200,1
456200,2,1210,1
225000,3,1290,1
2.00E+06,3,3490,1
740000,4,3360,2
467000,3,2660,1
385000,2,770,1
670000,3,1800,2
500000,4,2900,1
352450,3,1430,1
669888,4,2550,2
405000,3,1310,1
518000,3,1430,1
280000,4,1880,1
435000,3,1600,2
314950,3,1760,1
209900,2,1180,2
630000,4,2330,2
442000,4,1960,1.5
340000,4,1140,1
230000,3,1400,1
495200,5,2710,1
900000,4,3510,2
265000,2,910,1
489500,3,2090,1
335000,3,1410,1
585000,3,3050,2
800000,4,2010,1
379500,4,2120,2
475000,3,1270,1
520000,3,1670,1
515000,4,1800,2
577500,2,1640,1
269900,3,1740,1
329000,3,1600,1
458500,3,1280,1.5
890000,4,1480,1.5
361500,4,1980,2
2.54E+06,5,3730,1
325000,2,900,1
1.85E+06,4,3480,3
945000,4,2840,1
370000,3,2490,2
320000,0,1490,2
450000,2,1510,1
800000,4,2900,2
